CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,crimeCaseNumber,Total Incidents
ordinal,ordinal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,ratio,ratio,vector2,nominal,ratio,ratio
07/06/2018,23:52:00,6J,4500 KATHLAND AVE,LARCENY,O,,622,NORTHWESTERN,Howard Park,-76.69468,39.32709,"(39.32709, -76.69468)",STREET,,1
07/06/2018,23:45:00,6J,3900 HUDSON ST,LARCENY,O,,233,SOUTHEASTERN,Brewers Hill,-76.56388,39.28264,"(39.28264, -76.56388)",YARD,,1
07/06/2018,23:40:00,3B,ST & E GITTINGS ST,ROBBERY - STREET,O,,942,SOUTHERN,South Baltimore,-76.61197,39.27422,"(39.27422, -76.61197)",STREET,,1
07/06/2018,23:10:00,6E,3600 EDMONDSON AVE,LARCENY,O,,844,SOUTHWESTERN,Edgewood,-76.67749,39.29403,"(39.29403, -76.67749)",STREET,,1
07/06/2018,23:00:00,7A,2700 WOODVIEW RD,AUTO THEFT,O,,922,SOUTHERN,Cherry Hill,-76.62692,39.24879,"(39.24879, -76.62692)",STREET,,1
07/06/2018,22:47:00,4E,400 E 25TH ST,COMMON ASSAULT,,,341,NORTHERN,Barclay,-76.61123,39.31802,"(39.31802, -76.61123)",,,1
07/06/2018,22:43:00,5D,6400 ERDMAN AVE,BURGLARY,I,,241,SOUTHEASTERN,Pulaski Industrial Area,-76.53966,39.30209,"(39.30209, -76.53966)",SPECIALTY,,1
07/06/2018,22:30:00,4A,HEIGHTS AV & PARKWOOD AV,AGG. ASSAULT,O,FIREARM,426,NORTHEASTERN,Waltherson,-76.55584,39.3362,"(39.3362, -76.55584)",STREET,,1
07/06/2018,22:29:00,6D,MONUMENT ST & N MILTON AV,LARCENY FROM AUTO,O,,323,EASTERN,Milton-Montford,-76.5823,39.29884,"(39.29884, -76.5823)",STREET,,1
07/06/2018,22:00:00,6D,2800 W LANVALE ST,LARCENY FROM AUTO,O,,721,WESTERN,Mosher,-76.66349,39.29717,"(39.29717, -76.66349)",STREET,,1
07/06/2018,22:00:00,7A,700 ROUNDVIEW RD,AUTO THEFT,O,,922,SOUTHERN,Cherry Hill,-76.621,39.24772,"(39.24772, -76.621)",STREET,,1
07/06/2018,22:00:00,7C,4700 PENNINGTON AVE,AUTO THEFT,O,,911,SOUTHERN,Curtis Bay,-76.58827,39.22354,"(39.22354, -76.58827)",STREET,,1
07/06/2018,21:45:00,4E,1000 N GILMOR ST,COMMON ASSAULT,I,,743,WESTERN,Sandtown-Winchester,-76.64305,39.30013,"(39.30013, -76.64305)",OTHER - IN,,1
07/06/2018,21:35:00,6C,0 N CALVERT ST,LARCENY,I,,111,CENTRAL,Downtown,-76.61236,39.29011,"(39.29011, -76.61236)",CONVENIENC,,1
07/06/2018,21:30:00,5A,4800 PIMLICO RD,BURGLARY,I,,614,NORTHWESTERN,Central Park Heights,-76.66891,39.34733,"(39.34733, -76.66891)",ROW/TOWNHO,,1
07/06/2018,21:03:00,4E,200 S SPRING CT,COMMON ASSAULT,O,,211,SOUTHEASTERN,Perkins Homes,-76.59808,39.28771,"(39.28771, -76.59808)",STREET,,1
07/06/2018,20:21:00,9S,1800 ORLEANS ST,SHOOTING,,FIREARM,321,EASTERN,Dunbar-Broadway,-76.59129,39.29529,"(39.29529, -76.59129)",Street,,1
07/06/2018,20:30:00,4E,0 E PRESTON ST,COMMON ASSAULT,O,,332,EASTERN,Berea,-76.58152,39.30587,"(39.30587, -76.58152)",STREET,,1
07/06/2018,20:21:00,4A,1800 ORLEANS ST,AGG. ASSAULT,I,FIREARM,321,EASTERN,Dunbar-Broadway,-76.59129,39.29529,"(39.29529, -76.59129)",HOSP/NURS.,,1
07/06/2018,20:00:00,6E,3400 FREDERICK AVE,LARCENY,O,,833,SOUTHWESTERN,Irvington,-76.67468,39.28127,"(39.28127, -76.67468)",PARKING LO,,1
07/06/2018,19:50:00,1F,0 N ABINGTON AV,HOMICIDE,,FIREARM,842,SOUTHWESTERN,Carroll-South Hilton,-76.67118,39.28631,"(39.28631, -76.67118)",Street,,1
07/06/2018,19:50:00,9S,0 N ABINGTON AV,SHOOTING,,FIREARM,842,SOUTHWESTERN,Carroll-South Hilton,-76.67118,39.28631,"(39.28631, -76.67118)",Street,,1
07/06/2018,19:45:00,7A,4500 EDMONDSON AVE,AUTO THEFT,O,,822,SOUTHWESTERN,Rognel Heights,-76.69365,39.29346,"(39.29346, -76.69365)",GAS STATIO,,1
07/06/2018,19:38:00,4A,0 N ABINGTON AV,AGG. ASSAULT,O,FIREARM,842,SOUTHWESTERN,Carroll-South Hilton,-76.67117,39.28604,"(39.28604, -76.67117)",STREET,,1
07/06/2018,19:30:00,5A,1700 MONTPELIER ST,BURGLARY,I,,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59552,39.31996,"(39.31996, -76.59552)",ROW/TOWNHO,,1
07/06/2018,19:30:00,7A,4300 OLD YORK RD,AUTO THEFT,O,,524,NORTHERN,Wilson Park,-76.60787,39.34144,"(39.34144, -76.60787)",STREET,,1
07/06/2018,19:20:00,4E,1800 W NORTH AVE,COMMON ASSAULT,,,731,WESTERN,Mondawmin,-76.64662,39.30991,"(39.30991, -76.64662)",,,1
07/06/2018,19:00:00,6C,7300 HARFORD RD,LARCENY,I,,424,NORTHEASTERN,North Harford Road,-76.54604,39.37015,"(39.37015, -76.54604)",RETAIL/SMA,,1
07/06/2018,18:54:00,4E,3500 WOODLAND AVE,COMMON ASSAULT,O,,614,NORTHWESTERN,Central Park Heights,-76.67355,39.34167,"(39.34167, -76.67355)",STREET,,1
07/06/2018,18:30:00,4E,400 KEY HWY,COMMON ASSAULT,O,,112,CENTRAL,Inner Harbor,-76.60841,39.28079,"(39.28079, -76.60841)",OTHER - OU,,1
07/06/2018,18:30:00,4E,400 KEY HWY,COMMON ASSAULT,O,,112,CENTRAL,Inner Harbor,-76.60841,39.28079,"(39.28079, -76.60841)",OTHER - OU,,1
07/06/2018,18:25:00,3AF,AV & BORCHERS LN,ROBBERY - STREET,,FIREARM,814,SOUTHWESTERN,Franklintown Road,-76.6652,39.29525,"(39.29525, -76.6652)",,,1
07/06/2018,18:10:00,6C,3500 BOSTON ST,LARCENY,I,,233,SOUTHEASTERN,Canton Industrial Area,-76.56694,39.27705,"(39.27705, -76.56694)",RETAIL/SMA,,1
07/06/2018,18:00:00,6D,0 W BIDDLE ST,LARCENY FROM AUTO,O,,141,CENTRAL,Mid-Town Belvedere,-76.61776,39.3034,"(39.3034, -76.61776)",PARKING LO,,1
07/06/2018,18:00:00,7A,1300 APPLEBY AVE,AUTO THEFT,O,,533,NORTHERN,Sabina-Mattfeldt,-76.6505,39.37156,"(39.37156, -76.6505)",STREET,,1
07/06/2018,18:00:00,7A,2600 GARRISON BLVD,AUTO THEFT,O,,641,NORTHWESTERN,Hanlon-Longwood,-76.67684,39.31741,"(39.31741, -76.67684)",PARKING LO,,1
07/06/2018,17:49:00,6B,1000 W 41ST ST,LARCENY,O,,531,NORTHERN,Hampden,-76.63507,39.33757,"(39.33757, -76.63507)",STREET,,1
07/06/2018,15:45:00,4C,5800 YORK RD,AGG. ASSAULT,O,OTHER,523,NORTHERN,Rosebank,-76.60998,39.36128,"(39.36128, -76.60998)",STREET,,1
07/06/2018,15:00:00,6E,1600 BANK ST,LARCENY,O,,213,SOUTHEASTERN,Fells Point,-76.5945,39.2866,"(39.2866, -76.5945)",STREET,,1
07/06/2018,14:40:00,5A,500 S BEECHFIELD AVE,BURGLARY,,,833,SOUTHWESTERN,Beechfield,-76.69343,39.27375,"(39.27375, -76.69343)",,,1
07/06/2018,14:30:00,3B,MARTIN LUTHER KING JR BL & PENNSYLVANI,ROBBERY - STREET,O,,121,CENTRAL,Heritage Crossing,-76.62629,39.29677,"(39.29677, -76.62629)",STREET,,1
07/06/2018,14:22:00,6C,2500 N CHARLES ST,LARCENY,I,,512,NORTHERN,Charles Village,-76.61706,39.31819,"(39.31819, -76.61706)",OTHER - IN,,1
07/06/2018,14:20:00,6D,MARTIN LUTHER KING JR BL & W FRANKLIN,LARCENY FROM AUTO,O,,121,CENTRAL,Heritage Crossing,-76.62838,39.2946,"(39.2946, -76.62838)",STREET,,1
07/06/2018,14:20:00,6J,100 E PRATT ST,LARCENY,O,,112,CENTRAL,Inner Harbor,-76.61334,39.28657,"(39.28657, -76.61334)",STREET,,1
07/06/2018,14:00:00,6C,900 N CHARLES ST,LARCENY,I,,142,CENTRAL,Mount Vernon,-76.61589,39.30063,"(39.30063, -76.61589)",OTHER - IN,,1
07/06/2018,14:00:00,6D,3600 GREENWAY,LARCENY FROM AUTO,O,,542,NORTHERN,Guilford,-76.61519,39.33249,"(39.33249, -76.61519)",STREET,,1
07/06/2018,14:00:00,6E,0 E BARNEY ST,LARCENY,O,,942,SOUTHERN,South Baltimore,-76.61242,39.26955,"(39.26955, -76.61242)",STREET,,1
07/06/2018,13:40:00,3B,CAREY ST & RAMSAY ST,ROBBERY - STREET,O,,935,SOUTHERN,Washington Village/Pigtow,-76.63785,39.28344,"(39.28344, -76.63785)",STREET,,1
07/06/2018,13:32:00,5D,3100 E FAYETTE ST,BURGLARY,I,,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57284,39.29479,"(39.29479, -76.57284)",OTHER - IN,,1
07/06/2018,12:34:00,6J,6400 REISTERSTOWN RD,LARCENY,O,,631,NORTHWESTERN,Reisterstown Station,-76.70161,39.3556,"(39.3556, -76.70161)",PARKING LO,,1
07/06/2018,12:30:00,4E,HY & N HAVEN ST,COMMON ASSAULT,I,,333,EASTERN,Kresson,-76.56308,39.29706,"(39.29706, -76.56308)",RETAIL/SMA,,1
07/06/2018,11:59:00,4E,600 N WOODINGTON RD,COMMON ASSAULT,,,844,SOUTHWESTERN,Edmondson Village,-76.68597,39.29487,"(39.29487, -76.68597)",,,1
07/06/2018,11:40:00,4E,3200 WASHINGTON BLVD,COMMON ASSAULT,,,831,SOUTHWESTERN,Morrell Park,-76.66262,39.2583,"(39.2583, -76.66262)",,,1
07/06/2018,11:06:00,4E,2500 CALVERTON HEIGHTS AVE,COMMON ASSAULT,O,,723,WESTERN,Bridgeview/Greenlawn,-76.65691,39.29766,"(39.29766, -76.65691)",PORCH/DECK,,1
07/06/2018,10:00:00,6D,1100 N GILMOR ST,LARCENY FROM AUTO,O,,743,WESTERN,Sandtown-Winchester,-76.64312,39.30124,"(39.30124, -76.64312)",STREET,,1
07/06/2018,9:30:00,5A,3300 MORAVIA RD,BURGLARY,I,,426,NORTHEASTERN,Moravia-Walther,-76.56664,39.33864,"(39.33864, -76.56664)",ROW/TOWNHO,,1
07/06/2018,9:20:00,5A,100 S CATHERINE ST,BURGLARY,,,842,SOUTHWESTERN,Shipley Hill,-76.65606,39.28526,"(39.28526, -76.65606)",,,1
07/06/2018,9:15:00,7A,6200 EVERALL AVE,AUTO THEFT,O,,425,NORTHEASTERN,Glenham-Belhar,-76.538,39.35097,"(39.35097, -76.538)",STREET,,1
07/06/2018,9:13:00,5A,800 MC ALEER CT,BURGLARY,I,,312,EASTERN,Oldtown,-76.6056,39.3002,"(39.3002, -76.6056)",ROW/TOWNHO,,1
07/06/2018,8:40:00,3AF,COLLINGTON AV & SINCLAIR LN,ROBBERY - STREET,O,FIREARM,431,NORTHEASTERN,Clifton Park,-76.58763,39.3143,"(39.3143, -76.58763)",STREET,,1
07/06/2018,8:15:00,6J,3900 E PRATT ST,LARCENY,O,,223,SOUTHEASTERN,Baltimore Highlands,-76.5642,39.29041,"(39.29041, -76.5642)",YARD,,1
07/06/2018,8:15:00,6J,3900 CHESTERFIELD AVE,LARCENY,O,,432,NORTHEASTERN,Belair-Edison,-76.56268,39.3164,"(39.3164, -76.56268)",YARD,,1
07/06/2018,8:00:00,5A,4200 WHITE AVE,BURGLARY,I,,444,NORTHEASTERN,Frankford,-76.54267,39.34309,"(39.34309, -76.54267)",SINGLE HOU,,1
07/06/2018,8:00:00,7A,5200 DARIEN RD,AUTO THEFT,,,441,NORTHEASTERN,Cedonia,-76.53187,39.32749,"(39.32749, -76.53187)",,,1
07/06/2018,7:30:00,4E,800 S BROADWAY,COMMON ASSAULT,O,,213,SOUTHEASTERN,Fells Point,-76.59352,39.28248,"(39.28248, -76.59352)",OTHER - OU,,1
07/06/2018,7:00:00,5C,300 LONEYS LN,BURGLARY,I,,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57253,39.29603,"(39.29603, -76.57253)",ROW/TOWNHO,,1
07/06/2018,7:00:00,6E,1300 HARLEM AVE,LARCENY,O,,713,WESTERN,Harlem Park,-76.63947,39.29686,"(39.29686, -76.63947)",STREET,,1
07/06/2018,6:00:00,7A,2500 W PATAPSCO AVE,AUTO THEFT,O,,923,SOUTHERN,Lakeland,-76.65192,39.25276,"(39.25276, -76.65192)",PARKING LO,,1
07/06/2018,4:50:00,4E,2500 WILKENS AVE,COMMON ASSAULT,,,841,SOUTHWESTERN,Millhill,-76.65543,39.27921,"(39.27921, -76.65543)",,,1
07/06/2018,4:45:00,7C,1500 COVINGTON ST,AUTO THEFT,O,,943,SOUTHERN,Riverside,-76.60663,39.27241,"(39.27241, -76.60663)",STREET,,1
07/06/2018,4:20:00,6J,800 LINDEN AVE,LARCENY,O,,142,CENTRAL,Mount Vernon,-76.62075,39.2993,"(39.2993, -76.62075)",STREET,,1
07/06/2018,3:14:00,4E,600 N CAREY ST,COMMON ASSAULT,,,713,WESTERN,Harlem Park,-76.63848,39.29563,"(39.29563, -76.63848)",,,1
07/06/2018,3:00:00,4E,4400 FRANCONIA DR,COMMON ASSAULT,O,,443,NORTHEASTERN,Frankford,-76.55943,39.32708,"(39.32708, -76.55943)",PARKING LO,,1
07/06/2018,3:00:00,6D,3900 PASCAL AVE,LARCENY FROM AUTO,O,,911,SOUTHERN,Curtis Bay,-76.59149,39.22969,"(39.22969, -76.59149)",DRIVEWAY,,1
07/06/2018,2:41:00,6C,600 E PATAPSCO AVE,LARCENY,I,,913,SOUTHERN,Brooklyn,-76.60161,39.23606,"(39.23606, -76.60161)",CONVENIENC,,1
07/06/2018,2:33:00,4C,1300 MYRTLE AVE,AGG. ASSAULT,O,OTHER,123,CENTRAL,Upton,-76.63275,39.29907,"(39.29907, -76.63275)",STREET,,1
07/06/2018,2:30:00,7A,RD & PATTERSON AV,AUTO THEFT,O,,631,NORTHWESTERN,Reisterstown Station,-76.70252,39.35617,"(39.35617, -76.70252)",STREET,,1
07/06/2018,2:23:00,5D,25TH ST & ST PAUL ST,BURGLARY,,,514,NORTHERN,Charles Village,-76.61539,39.3179,"(39.3179, -76.61539)",,,1
07/06/2018,2:09:00,3AF,500 N ROBINSON ST,ROBBERY - STREET,I,FIREARM,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57295,39.29721,"(39.29721, -76.57295)",ROW/TOWNHO,,1
07/06/2018,2:09:00,3AF,500 N ROBINSON ST,ROBBERY - STREET,I,FIREARM,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57295,39.29721,"(39.29721, -76.57295)",ROW/TOWNHO,,1
07/06/2018,1:55:00,3AF,100 N BROADWAY,ROBBERY - STREET,O,FIREARM,212,SOUTHEASTERN,Washington Hill,-76.5941,39.29296,"(39.29296, -76.5941)",STREET,,1
07/06/2018,1:33:00,3CF,4600 EDMONDSON AVE,ROBBERY - COMMERCIAL,O,FIREARM,822,SOUTHWESTERN,Hunting Ridge,-76.69559,39.29339,"(39.29339, -76.69559)",STREET,,1
07/06/2018,1:15:00,4E,1100 LAURENS ST,COMMON ASSAULT,,,743,WESTERN,Sandtown-Winchester,-76.63753,39.30343,"(39.30343, -76.63753)",,,1
07/06/2018,1:00:00,4E,100 W NORTH AVE,COMMON ASSAULT,I,,141,CENTRAL,Charles North,-76.61822,39.31113,"(39.31113, -76.61822)",HOTEL/MOTE,,1
07/06/2018,1:00:00,7A,2000 RUXTON AVE,AUTO THEFT,O,,731,WESTERN,Mondawmin,-76.65498,39.31084,"(39.31084, -76.65498)",STREET,,1
07/06/2018,0:30:00,6D,ST & E HAMBURG ST,LARCENY FROM AUTO,,,942,SOUTHERN,Federal Hill,-76.61257,39.27823,"(39.27823, -76.61257)",,,1
07/06/2018,0:10:00,4E,600 RAPPOLLA ST,COMMON ASSAULT,I,,242,SOUTHEASTERN,Greektown,-76.55286,39.28589,"(39.28589, -76.55286)",ROW/TOWNHO,,1
07/06/2018,0:01:00,7A,2100 GARRISON BLVD,AUTO THEFT,O,,812,SOUTHWESTERN,Mount Holly,-76.67501,39.311,"(39.311, -76.67501)",STREET,,1
07/06/2018,0:00:00,6E,6600 CHANDLERY ST,LARCENY,O,,243,SOUTHEASTERN,Holabird Industrial Park,-76.53163,39.27033,"(39.27033, -76.53163)",PARKING LO,,1
07/06/2018,0:00:00,6J,1600 N BENTALOU ST,LARCENY,,,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65391,39.30688,"(39.30688, -76.65391)",,,1
07/05/2018,23:40:00,7A,3900 BELVIEU AVE,AUTO THEFT,O,,643,NORTHWESTERN,Dolfield,-76.68305,39.33975,"(39.33975, -76.68305)",STREET,,1
07/05/2018,23:30:00,4B,1200 EDISON HWY,AGG. ASSAULT,,KNIFE,332,EASTERN,Berea,-76.57299,39.30551,"(39.30551, -76.57299)",,,1
07/05/2018,23:30:00,4E,3600 LYNDALE AVE,COMMON ASSAULT,I,,432,NORTHEASTERN,Belair-Edison,-76.56833,39.31662,"(39.31662, -76.56833)",WHOLESALE/,,1
07/05/2018,23:30:00,4E,600 MAUDE AVE,COMMON ASSAULT,O,,913,SOUTHERN,Brooklyn,-76.60034,39.23813,"(39.23813, -76.60034)",STREET,,1
07/05/2018,23:26:00,4C,2000 MCCULLOH ST,AGG. ASSAULT,I,OTHER,131,CENTRAL,Druid Heights,-76.6348,39.30817,"(39.30817, -76.6348)",ROW/TOWNHO,,1
07/05/2018,23:25:00,4C,300 N GAY ST,AGG. ASSAULT,,OTHER,211,EASTERN,Jonestown,-76.60756,39.29357,"(39.29357, -76.60756)",,,1
07/05/2018,23:10:00,6G,5100 GWYNN OAK AVE,LARCENY,I,,622,NORTHWESTERN,Howard Park,-76.70197,39.33032,"(39.33032, -76.70197)",ROW/TOWNHO,,1
07/05/2018,23:00:00,6D,5500 MAGNOLIA AVE,LARCENY FROM AUTO,O,,633,NORTHWESTERN,Arlington,-76.68491,39.35112,"(39.35112, -76.68491)",STREET,,1
07/05/2018,23:00:00,6G,2100 WINDSOR GARDENS LN,LARCENY,,,821,SOUTHWESTERN,Wakefield,-76.69973,39.31017,"(39.31017, -76.69973)",,,1
07/05/2018,23:00:00,7A,5400 THE ALAMEDA,AUTO THEFT,O,,523,NORTHERN,Cameron Village,-76.59759,39.3548,"(39.3548, -76.59759)",STREET,,1
07/05/2018,23:00:00,7C,100 N CURLEY ST,AUTO THEFT,O,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.5756,39.29356,"(39.29356, -76.5756)",STREET,,1
07/05/2018,22:50:00,3AF,1200 BOLTON ST,ROBBERY - STREET,O,FIREARM,132,CENTRAL,Bolton Hill,-76.62349,39.30486,"(39.30486, -76.62349)",STREET,,1
07/05/2018,22:40:00,4C,300 MASON CT,AGG. ASSAULT,I,OTHER,211,SOUTHEASTERN,Perkins Homes,-76.5958,39.28716,"(39.28716, -76.5958)",ROW/TOWNHO,,1
07/05/2018,22:40:00,4E,3000 W NORTH AVE,COMMON ASSAULT,I,,813,SOUTHWESTERN,Northwest Community Actio,-76.66783,39.30898,"(39.30898, -76.66783)",APT/CONDO,,1
07/05/2018,22:30:00,5B,3200 E LOMBARD ST,BURGLARY,I,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57021,39.29132,"(39.29132, -76.57021)",ROW/TOWNHO,,1
07/05/2018,22:12:00,6J,500 S BOULDIN ST,LARCENY,O,,232,SOUTHEASTERN,Canton,-76.57075,39.28609,"(39.28609, -76.57075)",STREET,,1
07/05/2018,21:15:00,7A,AV & SEWARD AV,AUTO THEFT,,,444,NORTHEASTERN,Frankford,-76.5387,39.32849,"(39.32849, -76.5387)",,,1
07/05/2018,21:00:00,4E,4400 FRANCONIA DR,COMMON ASSAULT,I,,443,NORTHEASTERN,Frankford,-76.55839,39.32673,"(39.32673, -76.55839)",APT/CONDO,,1
07/05/2018,21:00:00,6D,1300 MYRTLE AVE,LARCENY FROM AUTO,O,,123,CENTRAL,Upton,-76.63329,39.29959,"(39.29959, -76.63329)",STREET,,1
07/05/2018,20:55:00,4E,2800 W LANVALE ST,COMMON ASSAULT,I,,721,WESTERN,Mosher,-76.66435,39.29714,"(39.29714, -76.66435)",ROW/TOWNHO,,1
07/05/2018,20:53:00,6C,5400 RADECKE AVE,LARCENY,I,,444,NORTHEASTERN,Frankford,-76.54154,39.32919,"(39.32919, -76.54154)",CONVENIENC,,1
07/05/2018,20:08:00,4E,300 S FRANKLINTOWN RD,COMMON ASSAULT,,,842,SOUTHWESTERN,Shipley Hill,-76.65751,39.28332,"(39.28332, -76.65751)",,,1
07/05/2018,20:08:00,6D,2400 BELAIR RD,LARCENY FROM AUTO,,,434,NORTHEASTERN,Belair-Edison,-76.57819,39.31766,"(39.31766, -76.57819)",,,1
07/05/2018,20:00:00,4C,4200 AUDREY AVE,AGG. ASSAULT,,OTHER,913,SOUTHERN,Brooklyn,-76.60534,39.22954,"(39.22954, -76.60534)",,,1
07/05/2018,20:00:00,5D,5900 OAKLEAF AVE,BURGLARY,I,,631,NORTHWESTERN,Reisterstown Station,-76.69796,39.34953,"(39.34953, -76.69796)",CAR  REPAI,,1
07/05/2018,20:00:00,6D,2800 CHESLEY AVE,LARCENY FROM AUTO,O,,424,NORTHEASTERN,North Harford Road,-76.55282,39.36694,"(39.36694, -76.55282)",STREET,,1
07/05/2018,20:00:00,6E,1200 WASHINGTON BLVD,LARCENY,O,,932,SOUTHERN,Washington Village/Pigtow,-76.63432,39.28153,"(39.28153, -76.63432)",STREET,,1
07/05/2018,20:00:00,7A,1600 N PAYSON ST,AUTO THEFT,O,,741,WESTERN,Easterwood,-76.64976,39.30676,"(39.30676, -76.64976)",STREET,,1
07/05/2018,19:47:00,6J,2000 N BROADWAY,LARCENY,I,,342,EASTERN,South Clifton Park,-76.59604,39.31328,"(39.31328, -76.59604)",RETAIL/SMA,,1
07/05/2018,19:45:00,6E,3000 MAYFIELD AVE,LARCENY,O,,432,NORTHEASTERN,Belair-Edison,-76.57102,39.32114,"(39.32114, -76.57102)",STREET,,1
07/05/2018,19:30:00,6C,600 E PRATT ST,LARCENY,I,,112,CENTRAL,Inner Harbor,-76.60781,39.28676,"(39.28676, -76.60781)",RETAIL/SMA,,1
07/05/2018,19:30:00,6E,3900 GLEN HUNT RD,LARCENY,,,844,SOUTHWESTERN,Edmondson Village,-76.68275,39.29999,"(39.29999, -76.68275)",,,1
07/05/2018,19:29:00,4E,2000 E 31ST ST,COMMON ASSAULT,I,,411,NORTHEASTERN,Coldstream Homestead Mont,-76.58722,39.32632,"(39.32632, -76.58722)",ROW/TOWNHO,,1
07/05/2018,19:22:00,6J,200 DIENER PL,LARCENY,I,,843,SOUTHWESTERN,Irvington,-76.68804,39.28303,"(39.28303, -76.68804)",APT/CONDO,,1
07/05/2018,18:45:00,4E,1700 BANK ST,COMMON ASSAULT,I,,212,SOUTHEASTERN,Upper Fells Point,-76.59201,39.2867,"(39.2867, -76.59201)",ROW/TOWNHO,,1
07/05/2018,18:30:00,6D,3400 E MONUMENT ST,LARCENY FROM AUTO,I,,333,EASTERN,Orangeville Industrial Ar,-76.56945,39.29951,"(39.29951, -76.56945)",PAWN SHOP,,1
07/05/2018,17:56:00,5D,2800 SAINT PAUL ST,BURGLARY,I,,512,NORTHERN,Charles Village,-76.61571,39.32219,"(39.32219, -76.61571)",GARAGE ON,,1
07/05/2018,17:35:00,4E,1400 BLOOMFIELD AVE,COMMON ASSAULT,I,,832,SOUTHWESTERN,Violetville,-76.66657,39.26157,"(39.26157, -76.66657)",HOSP/NURS.,,1
07/05/2018,17:30:00,6D,2300 E FAIRMOUNT AVE,LARCENY FROM AUTO,O,,221,SOUTHEASTERN,Patterson Place,-76.58427,39.29305,"(39.29305, -76.58427)",STREET,,1
07/05/2018,17:00:00,5D,200 W MULBERRY ST,BURGLARY,I,,111,CENTRAL,Downtown,-76.61864,39.29397,"(39.29397, -76.61864)",APT/CONDO,,1
07/05/2018,17:00:00,6E,5900 HARFORD RD,LARCENY,I,,423,NORTHEASTERN,Hamilton Hills,-76.55826,39.35603,"(39.35603, -76.55826)",GARAGE ON,,1
07/05/2018,17:00:00,6J,3700 BONVIEW AVE,LARCENY,O,,432,NORTHEASTERN,Belair-Edison,-76.56637,39.3146,"(39.3146, -76.56637)",YARD,,1
07/05/2018,16:33:00,3AF,AV & N ARLINGTON AV,ROBBERY - STREET,O,FIREARM,713,WESTERN,Harlem Park,-76.63566,39.29554,"(39.29554, -76.63566)",STREET,,1
07/05/2018,16:15:00,3GF,1200 DARLEY AVE,ROBBERY - COMMERCIAL,I,FIREARM,342,EASTERN,East Baltimore Midway,-76.59811,39.31569,"(39.31569, -76.59811)",RETAIL/SMA,,1
07/05/2018,15:36:00,6E,1100 BARCLAY ST,LARCENY,O,,311,EASTERN,Johnston Square,-76.6104,39.30265,"(39.30265, -76.6104)",STREET,,1
07/05/2018,15:30:00,6B,3100 ERDMAN AVE,LARCENY,,,432,NORTHEASTERN,Belair-Edison,-76.5725,39.32095,"(39.32095, -76.5725)",,,1
07/05/2018,15:28:00,6J,5200 PARK HEIGHTS AVE,LARCENY,I,,633,NORTHWESTERN,Arlington,-76.67717,39.34941,"(39.34941, -76.67717)",OTHER - IN,,1
07/05/2018,15:05:00,3CF,0 S BEECHFIELD AVE,ROBBERY - COMMERCIAL,O,FIREARM,822,SOUTHWESTERN,Irvington,-76.69321,39.28353,"(39.28353, -76.69321)",PARKING LO,,1
07/05/2018,15:00:00,4C,1800 ORLEANS ST,AGG. ASSAULT,I,OTHER,321,EASTERN,Dunbar-Broadway,-76.59129,39.29529,"(39.29529, -76.59129)",ROW/TOWNHO,,1
07/05/2018,15:00:00,6J,PAUL PL & E SARATOGA ST,LARCENY,O,,111,CENTRAL,Downtown,-76.61401,39.29233,"(39.29233, -76.61401)",STREET,,1
07/05/2018,15:00:00,7A,4600 LASALLE AVE,AUTO THEFT,O,,444,NORTHEASTERN,Frankford,-76.54604,39.33495,"(39.33495, -76.54604)",STREET,,1
07/05/2018,14:20:00,9S,500 LYNDHURST ST,SHOOTING,,FIREARM,843,SOUTHWESTERN,Allendale,-76.6806,39.29266,"(39.29266, -76.6806)",Vehicle,,1
07/05/2018,14:40:00,3B,3200 E BALTIMORE ST,ROBBERY - STREET,,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57151,39.29238,"(39.29238, -76.57151)",,,1
07/05/2018,14:40:00,4E,800 N PORT ST,COMMON ASSAULT,I,,323,EASTERN,Milton-Montford,-76.58315,39.30045,"(39.30045, -76.58315)",ROW/TOWNHO,,1
07/05/2018,14:30:00,6G,3100 FLEET ST,LARCENY,I,,232,SOUTHEASTERN,Canton,-76.57246,39.28536,"(39.28536, -76.57246)",ROW/TOWNHO,,1
07/05/2018,14:20:00,4A,AV & N LOUDON AV,AGG. ASSAULT,O,FIREARM,844,SOUTHWESTERN,Edmondson Village,-76.68263,39.29383,"(39.29383, -76.68263)",STREET,,1
07/05/2018,14:18:00,6D,300 BRIDGEVIEW RD,LARCENY FROM AUTO,,,922,SOUTHERN,Cherry Hill,-76.61872,39.25096,"(39.25096, -76.61872)",,,1
