Date,Time,Address,Crime,Inside/Outside,Weapon,PostCode,District,Neighborhood,Longitude,Latitude,Location,Premise
interval+date,interval+minute,nominal,ordinal,nominal,nominal,nominal,nominal,nominal,ratio,ratio,vector2,nominal
43281,510,4300 W FOREST PARK AVE,5,I,,621,NORTHWESTERN,Forest Park Golf Course,-76.69116,39.32327,"(39.32327, -76.69116)",ROW/TOWNHO
43281,503,700 S WOODINGTON RD,5,I,,833,SOUTHWESTERN,Yale Heights,-76.69066,39.27414,"(39.27414, -76.69066)",ROW/TOWNHO
43281,480,2300 MADISON AVE,8,O,,133,CENTRAL,Reservoir Hill,-76.63713,39.31195,"(39.31195, -76.63713)",STREET
43281,465,900 E PATAPSCO AVE,13,O,KNIFE,912,SOUTHERN,Fairfield Area,-76.59629,39.23448,"(39.23448, -76.59629)",STREET
43281,420,400 E 21ST ST,2,I,,341,EASTERN,Barclay,-76.61032,39.31351,"(39.31351, -76.61032)",APT/CONDO
43281,370,700 VENABLE AVE,13,O,FIREARM,543,NORTHERN,Waverly,-76.60583,39.32919,"(39.32919, -76.60583)",STREET
43281,300,600 LIGHT ST,13,I,KNIFE,112,SOUTHERN,Inner Harbor,-76.61279,39.28174,"(39.28174, -76.61279)",ROW/TOWNHO
43281,300,1500 N BRADFORD ST,3,O,,331,EASTERN,Broadway East,-76.58506,39.3082,"(39.3082, -76.58506)",STREET
43281,264,3100 E BALTIMORE ST,0,I,HANDS,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57272,39.29234,"(39.29234, -76.57272)",ROW/TOWNHO
43281,223,300 N CHARLES ST,7,O,,111,CENTRAL,Downtown,-76.61531,39.29248,"(39.29248, -76.61531)",STREET
43281,180,0 N LINWOOD AVE,5,I,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57618,39.29283,"(39.29283, -76.57618)",ROW/TOWNHO
43281,180,3500 4TH ST,7,O,,913,SOUTHERN,Brooklyn,-76.60482,39.23851,"(39.23851, -76.60482)",YARD
43281,154,200 PARK AV,14,,FIREARM,111,CENTRAL,Downtown,-76.61807,39.29171,"(39.29171, -76.61807)",Street
43281,154,200 PARK AV,14,,FIREARM,111,CENTRAL,Downtown,-76.61807,39.29171,"(39.29171, -76.61807)",Street
43281,160,200 CLAY ST,0,O,FIREARM,111,CENTRAL,Downtown,-76.6183,39.29233,"(39.29233, -76.6183)",STREET
43281,160,200 CLAY ST,0,O,FIREARM,111,CENTRAL,Downtown,-76.6183,39.29233,"(39.29233, -76.6183)",STREET
43281,137,5700 BELAIR RD,11,I,KNIFE,444,NORTHEASTERN,Frankford,-76.5453,39.34251,"(39.34251, -76.5453)",CONVENIENC
43281,120,PRATT ST & S CALVERT ST,5,O,,112,CENTRAL,Inner Harbor,-76.61214,39.28657,"(39.28657, -76.61214)",BUS/AUTO
43281,89,4200 W ROGERS AVE,0,O,OTHER,623,NORTHWESTERN,Woodmere,-76.69155,39.34645,"(39.34645, -76.69155)",STREET
43281,65,5300 BELAIR RD,2,O,,443,NORTHEASTERN,Frankford,-76.55253,39.33748,"(39.33748, -76.55253)",OTHER - OU
43281,62,3000 HOLLINS FERRY RD,0,O,FIREARM,923,SOUTHERN,Lakeland,-76.64668,39.25266,"(39.25266, -76.64668)",STREET
43281,54,3000 HOLLINS FERRY RD,14,,FIREARM,923,SOUTHERN,Lakeland,-76.64668,39.25266,"(39.25266, -76.64668)",Street
43281,10,100 W NORTH AVE,5,I,,141,CENTRAL,Charles North,-76.61822,39.31113,"(39.31113, -76.61822)",HOTEL/MOTE
43281,6,1600 EDMONDSON AVE,5,I,,713,WESTERN,Harlem Park,-76.6436,39.29525,"(39.29525, -76.6436)",ROW/TOWNHO
43281,0,2300 WINCHESTER ST,0,I,KNIFE,723,WESTERN,Bridgeview/Greenlawn,-76.6545,39.30172,"(39.30172, -76.6545)",ROW/TOWNHO
43281,0,2800 E MONUMENT ST,2,I,,323,EASTERN,Madison-Eastend,-76.57763,39.29905,"(39.29905, -76.57763)",GARAGE ON
43281,0,0 W CONWAY ST,3,O,,941,CENTRAL,Otterbein,-76.61494,39.28408,"(39.28408, -76.61494)",PARKING LO
43280,1050,4400 CHALET CT,8,O,,443,NORTHEASTERN,Frankford,-76.56023,39.32669,"(39.32669, -76.56023)",STREET
43280,1435,3200 GWYNNS FALLS PKWY,3,O,,641,NORTHWESTERN,Hanlon-Longwood,-76.67207,39.31444,"(39.31444, -76.67207)",STREET
43280,1410,3200 GEORGETOWN RD,2,O,,831,SOUTHWESTERN,Morrell Park,-76.66358,39.26205,"(39.26205, -76.66358)",YARD
43280,1386,1100 N LONGWOOD ST,0,I,OTHER,814,SOUTHWESTERN,Franklintown Road,-76.66723,39.3005,"(39.3005, -76.66723)",ROW/TOWNHO
43280,1380,1200 PINE HEIGHTS AVE,5,I,,832,SOUTHWESTERN,Violetville,-76.67343,39.26682,"(39.26682, -76.67343)",ROW/TOWNHO
43280,1379,2100 PRESBURY ST,5,O,,741,WESTERN,Easterwood,-76.65152,39.3077,"(39.3077, -76.65152)",STREET
43280,1376,5000 HOLDER AVE,2,I,,426,NORTHEASTERN,Waltherson,-76.56136,39.34414,"(39.34414, -76.56136)",ROW/TOWNHO
43280,1350,FEDERAL ST & N LUZERNE AV,5,O,,332,EASTERN,Berea,-76.58151,39.30901,"(39.30901, -76.58151)",STREET
43280,1350,900 WHITELOCK ST,8,O,,133,CENTRAL,Reservoir Hill,-76.63281,39.31445,"(39.31445, -76.63281)",STREET
43280,1340,6600 EBERLE DR,5,I,,631,NORTHWESTERN,Reisterstown Station,-76.70995,39.35475,"(39.35475, -76.70995)",APT/CONDO
43280,1320,400 ILCHESTER AVE,8,O,,513,NORTHERN,Harwood,-76.61086,39.32277,"(39.32277, -76.61086)",STREET
43280,1320,2200 EUTAW PL,7,O,,133,CENTRAL,Reservoir Hill,-76.63433,39.31075,"(39.31075, -76.63433)",STREET
43280,1290,1000 E 33RD ST,5,I,,412,NORTHEASTERN,Better Waverly,-76.6012,39.32842,"(39.32842, -76.6012)",APT/CONDO
43280,1275,3400 N CALVERT ST,0,O,KNIFE,512,NORTHERN,Charles Village,-76.61495,39.3296,"(39.3296, -76.61495)",PARKING LO
43280,1265,200 WATER ST,8,I,,111,CENTRAL,Downtown,-76.61153,39.28833,"(39.28833, -76.61153)",PARKING LO
43280,1260,PRATT ST & MARKET PL,7,I,,112,CENTRAL,Inner Harbor,-76.60683,39.28677,"(39.28677, -76.60683)",RETAIL/SMA
43280,1244,3300 ALTO RD,13,O,KNIFE,641,NORTHWESTERN,Hanlon-Longwood,-76.67351,39.31738,"(39.31738, -76.67351)",PORCH/DECK
43280,1230,3000 S HANOVER ST,0,O,KNIFE,922,SOUTHERN,Middle Branch/Reedbird Pa,-76.61498,39.25137,"(39.25137, -76.61498)",STREET
43280,1230,1000 STOLL PL,7,O,,913,SOUTHERN,Brooklyn,-76.59767,39.22988,"(39.22988, -76.59767)",STREET
43033,1320,,2,I,,943,SOUTHERN,,,,,RESTAURANT
43280,1225,3800 LIBERTY HEIGHTS AVE,5,O,,642,NORTHWESTERN,Callaway-Garrison,-76.68126,39.32704,"(39.32704, -76.68126)",STREET
43280,1220,3700 COLUMBUS DR,5,I,,643,NORTHWESTERN,Dolfield,-76.67736,39.33858,"(39.33858, -76.67736)",ROW/TOWNHO
43280,1213,2800 W NORTH AVE,5,I,,811,SOUTHWESTERN,Walbrook,-76.66493,39.30923,"(39.30923, -76.66493)",ROW/TOWNHO
43280,1208,2100 PARKSLEY AVE,2,I,,831,SOUTHWESTERN,Morrell Park,-76.65023,39.26365,"(39.26365, -76.65023)",ROW/TOWNHO
43280,1200,300 S BROADWAY,2,I,,213,SOUTHEASTERN,Fells Point,-76.59355,39.28747,"(39.28747, -76.59355)",ROW/TOWNHO
43280,1200,2000 WESTWOOD AVE,8,O,,741,WESTERN,Easterwood,-76.65057,39.30872,"(39.30872, -76.65057)",STREET
43280,1200,2500 WINCHESTER ST,7,O,,723,WESTERN,Bridgeview/Greenlawn,-76.65867,39.30149,"(39.30149, -76.65867)",PARKING LO
43280,1195,900 W 36TH ST,11,I,,531,NORTHERN,Hampden,-76.63154,39.33117,"(39.33117, -76.63154)",CONVENIENC
43280,1195,1200 WASHINGTON BLVD,0,O,OTHER,932,SOUTHERN,Washington Village/Pigtow,-76.63466,39.28119,"(39.28119, -76.63466)",STREET
43280,1178,1800 ORLEANS ST,0,I,KNIFE,321,EASTERN,Dunbar-Broadway,-76.59129,39.29529,"(39.29529, -76.59129)",HOSP/NURS.
43280,1170,5000 WINDSOR MILL RD,7,I,,821,SOUTHWESTERN,Wakefield,-76.70209,39.30967,"(39.30967, -76.70209)",APT/CONDO
43280,1170,1200 SEMINOLE AVE,3,O,,822,SOUTHWESTERN,Rognel Heights,-76.69122,39.30014,"(39.30014, -76.69122)",PARKING LO
43280,1140,0 PARKIN ST,7,I,,931,SOUTHERN,Hollins Market,-76.63064,39.28748,"(39.28748, -76.63064)",ROW/TOWNHO
43280,1110,CALVERT ST & E MT ROYAL AV,8,O,,141,CENTRAL,Mid-Town Belvedere,-76.61343,39.30564,"(39.30564, -76.61343)",STREET
43280,1099,AV & W 21ST ST,5,O,,514,NORTHERN,Charles North,-76.61805,39.31317,"(39.31317, -76.61805)",STREET
43280,1090,SARATOGA ST & N LIBERTY ST,8,O,,111,CENTRAL,Downtown,-76.61647,39293,"(39.293, -76.61647)",PLAYGROUND
43280,1080,5200 PENNINGTON AVE,8,O,,911,SOUTHERN,Curtis Bay,-76.58792,39219,"(39.219, -76.58792)",PARKING LO
43280,1080,5300 MAPLE AVE,7,O,,633,NORTHWESTERN,Pimlico Good Neighbors,-76.67765,39.35147,"(39.35147, -76.67765)",STREET
43280,1065,,5,I,,531,NORTHERN,,,,,OTHER - IN
43280,1020,600 SAVAGE ST,5,I,,242,SOUTHEASTERN,Greektown,-76.55211,39.28599,"(39.28599, -76.55211)",GROCERY/CO
43280,1020,200 W SARATOGA ST,8,O,,111,CENTRAL,Downtown,-76.61823,39.29298,"(39.29298, -76.61823)",OTHER - OU
43280,1020,2300 WINCHESTER ST,7,I,,723,WESTERN,Bridgeview/Greenlawn,-76.6545,39.30172,"(39.30172, -76.6545)",ROW/TOWNHO
43280,1002,3200 SAINT PAUL ST,7,I,,512,NORTHERN,Charles Village,-76.61604,39.3271,"(39.3271, -76.61604)",DRUG STORE
43280,990,200 N LINWOOD AVE,2,,,221,SOUTHEASTERN,McElderry Park,-76.57639,39.2948,"(39.2948, -76.57639)",
43280,990,5600 LOCH RAVEN BLVD,7,I,,415,NORTHEASTERN,Loch Raven,-76.58856,39.35952,"(39.35952, -76.58856)",OTHER - IN
43280,975,ST & N MARTIN LUTHER KING JR BL,8,,,132,CENTRAL,Upton,-76.6235,39.29911,"(39.29911, -76.6235)",
43280,960,100 S FRANKLINTOWN RD,0,O,HANDS,842,SOUTHWESTERN,Shipley Hill,-76.65821,39.2856,"(39.2856, -76.65821)",STREET
43280,960,3900 ERDMAN AVE,7,I,,434,NORTHEASTERN,Belair-Edison,-76.56857,39.31485,"(39.31485, -76.56857)",LAUNDRY/CL
43280,958,2600 EDMONDSON AVE,5,I,,721,WESTERN,Rosemont Homeowners/Tenan,-76.65958,39.29458,"(39.29458, -76.65958)",GROCERY/CO
43280,926,2500 N CHARLES ST,7,I,,512,NORTHERN,Charles Village,-76.61706,39.31819,"(39.31819, -76.61706)",DRUG STORE
43280,900,4500 EDMONDSON AVE,5,O,,822,SOUTHWESTERN,Rognel Heights,-76.69292,39.29349,"(39.29349, -76.69292)",STREET
43280,889,100 N HIGHLAND AVE,8,,,223,SOUTHEASTERN,Baltimore Highlands,-76.56951,39.29437,"(39.29437, -76.56951)",
43280,840,1500 N STRICKER ST,3,O,,742,WESTERN,Sandtown-Winchester,-76.64197,39.30594,"(39.30594, -76.64197)",PARKING LO
43280,837,2400 LIBERTY HEIGHTS AVE,7,I,,731,WESTERN,Mondawmin,-76.65399,39.31868,"(39.31868, -76.65399)",RETAIL/SMA
43280,803,400 NORTH BEND RD,2,I,,823,SOUTHWESTERN,Westgate,-76.70926,39.2848,"(39.2848, -76.70926)",ROW/TOWNHO
43280,795,2500 N CHARLES ST,7,I,,512,NORTHERN,Charles Village,-76.61706,39.31819,"(39.31819, -76.61706)",DRUG STORE
43280,780,1300 CHURCH ST,0,,OTHER,911,SOUTHERN,Curtis Bay,-76.59234,39.22272,"(39.22272, -76.59234)",
43280,780,2700 PARKWOOD AVE,5,I,,732,WESTERN,Parkview/Woodbrook,-76.64547,39.31465,"(39.31465, -76.64547)",ROW/TOWNHO
43280,780,900 W LEXINGTON ST,2,I,,712,WESTERN,Poppleton,-76.63255,39.29105,"(39.29105, -76.63255)",ROW/TOWNHO
43280,780,400 EVESHAM AVE,2,I,,522,NORTHERN,Lake Evesham,-76.61149,39.36535,"(39.36535, -76.61149)",ROW/TOWNHO
43280,780,3000 AUCHENTOROLY TER,7,O,,732,WESTERN,Parkview/Woodbrook,-76.6459,39.31652,"(39.31652, -76.6459)",STREET
43280,780,3300 ALTO RD,3,O,,641,NORTHWESTERN,Hanlon-Longwood,-76.67314,39.31745,"(39.31745, -76.67314)",STREET
43280,780,3900 GWYNNS FALLS PKWY,3,O,,641,NORTHWESTERN,Windsor Hills,-76.68169,39314,"(39.314, -76.68169)",STREET
43280,771,1600 CEREAL ST,0,I,OTHER,911,SOUTHERN,Curtis Bay,-76.58718,39.22178,"(39.22178, -76.58718)",ROW/TOWNHO
43280,746,1300 N CALHOUN ST,7,I,,743,WESTERN,Sandtown-Winchester,-76.64052,39.3053,"(39.3053, -76.64052)",OTHER - IN
43280,720,2100 FLEET ST,5,I,,232,SOUTHEASTERN,Canton,-76.58628,39.28482,"(39.28482, -76.58628)",ROW/TOWNHO
43280,720,2400 N LONGWOOD ST,7,O,,641,NORTHWESTERN,Hanlon-Longwood,-76.66794,39.31499,"(39.31499, -76.66794)",STREET
43280,641,1500 NORTHGATE RD,5,O,,412,NORTHEASTERN,Hillen,-76.5906,39.34512,"(39.34512, -76.5906)",STREET
43280,620,1800 N CHARLES ST,5,I,,141,CENTRAL,Charles North,-76.61651,39.30988,"(39.30988, -76.61651)",OTHER - IN
43280,600,1300 COCHRAN AVE,7,O,,414,NORTHEASTERN,Woodbourne Heights,-76.59345,39.35651,"(39.35651, -76.59345)",STREET
43280,555,2400 W FRANKLIN ST,0,I,KNIFE,842,WESTERN,Penrose/Fayette Street Ou,-76.6555,39.29334,"(39.29334, -76.6555)",OTHER - IN
43280,555,2400 W FRANKLIN ST,7,I,,842,WESTERN,Penrose/Fayette Street Ou,-76.6555,39.29334,"(39.29334, -76.6555)",OTHER - IN
43280,540,1200 N LUZERNE AVE,5,I,,332,EASTERN,Berea,-76.58125,39.30543,"(39.30543, -76.58125)",ROW/TOWNHO
43280,535,FAYETTE ST & AISQUITH ST,8,,,211,SOUTHEASTERN,Pleasant View Gardens,-76.6016,39292,"(39.292, -76.6016)",
43280,510,7300 HARFORD RD,7,I,,424,NORTHEASTERN,North Harford Road,-76.54604,39.37015,"(39.37015, -76.54604)",CONVENIENC
43280,505,400 N CAROLINE ST,2,I,,321,EASTERN,Dunbar-Broadway,-76.59739,39.29568,"(39.29568, -76.59739)",SCHOOL
43280,480,4900 GOODNOW RD,7,I,,443,NORTHEASTERN,Frankford,-76.54875,39.32713,"(39.32713, -76.54875)",APT/CONDO
43280,470,1100 NEWCOMB WAY,0,I,HANDS,433,NORTHEASTERN,Armistead Gardens,-76.55028,39.30582,"(39.30582, -76.55028)",ROW/TOWNHO
43280,450,2500 W BELVEDERE AVE,5,I,,532,NORTHERN,Levindale,-76.66578,39.35307,"(39.35307, -76.66578)",APT/CONDO
43280,440,0 HILLVALE RD,2,I,,822,SOUTHWESTERN,Irvington,-76.69233,39.28555,"(39.28555, -76.69233)",ROW/TOWNHO
43280,420,400 N ATHOL AVE,2,I,,822,SOUTHWESTERN,Uplands,-76.68929,39.29131,"(39.29131, -76.68929)",ROW/TOWNHO
43280,390,1600 WICOMICO ST,7,O,,941,SOUTHERN,Carroll - Camden Industri,-76.63573,39.27429,"(39.27429, -76.63573)",STREET
43280,340,100 N KENWOOD AVE,8,,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57768,39.29396,"(39.29396, -76.57768)",
43280,330,1600 ELMTREE ST,7,O,,911,SOUTHERN,Curtis Bay,-76.58737,39.22454,"(39.22454, -76.58737)",STREET
43280,276,2100 W MULBERRY ST,2,I,,714,WESTERN,Penrose/Fayette Street Ou,-76.65082,39.29275,"(39.29275, -76.65082)",ROW/TOWNHO
43280,264,400 S CONKLING ST,2,,,231,SOUTHEASTERN,Highlandtown,-76.56715,39.28719,"(39.28719, -76.56715)",
43280,195,4600 EASTERN AVE,2,I,,242,SOUTHEASTERN,Greektown,-76.55717,39.28703,"(39.28703, -76.55717)",GROCERY/CO
43280,121,1600 E CHASE ST,0,I,OTHER,313,EASTERN,Gay Street,-76.59538,39.30317,"(39.30317, -76.59538)",APT/CONDO
43280,114,700 S BROADWAY,7,,,213,SOUTHEASTERN,Fells Point,-76.59315,39.28327,"(39.28327, -76.59315)",
43280,75,1800 N SMALLWOOD ST,2,I,,741,WESTERN,Easterwood,-76.65263,39.30892,"(39.30892, -76.65263)",ROW/TOWNHO
43280,62,5600 LOCH RAVEN BLVD,0,O,KNIFE,415,NORTHEASTERN,Loch Raven,-76.58856,39.35952,"(39.35952, -76.58856)",STREET
43280,59,3600 BENSON AVE,3,O,,832,SOUTHWESTERN,Violetville,-76.6743,39.26504,"(39.26504, -76.6743)",ALLEY
43280,30,2500 W FRANKLIN ST,0,O,HANDS,842,WESTERN,Penrose/Fayette Street Ou,-76.65679,39.29329,"(39.29329, -76.65679)",PARKING LO
43280,30,4500 SPRINGDALE AVE,7,O,,622,NORTHWESTERN,Howard Park,-76.69399,39.3282,"(39.3282, -76.69399)",STREET
43280,25,4200 ERDMAN AVE,5,O,,333,NORTHEASTERN,Orangeville Industrial Ar,-76.56757,39.31328,"(39.31328, -76.56757)",GAS STATIO
43280,0,4700 CHARLESTON ST,2,O,,913,SOUTHERN,Brooklyn,-76.59568,39.22239,"(39.22239, -76.59568)",YARD
43279,1439,300 N CALHOUN ST,5,I,,711,WESTERN,Franklin Square,-76.63973,39.29242,"(39.29242, -76.63973)",ROW/TOWNHO
43279,1410,200 N ELLWOOD AVE,0,I,HANDS,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57347,39.29486,"(39.29486, -76.57347)",ROW/TOWNHO
43279,1397,600 DUMBARTON AVE,0,I,FIREARM,542,NORTHERN,Pen Lucy,-76.60646,39.33809,"(39.33809, -76.60646)",ROW/TOWNHO
43279,1392,600 ANNABEL AVE,7,O,,913,SOUTHERN,Brooklyn,-76.6013,39.23719,"(39.23719, -76.6013)",ALLEY
43279,1390,400 E BALTIMORE ST,5,O,,111,CENTRAL,Downtown,-76.61015,39.28976,"(39.28976, -76.61015)",STREET
43279,1380,500 N KRESSON ST,3,O,,333,EASTERN,Orangeville,-76.56033,39.29805,"(39.29805, -76.56033)",STREET
43279,1360,PRESTON ST & N LUZERNE AV,13,O,FIREARM,332,EASTERN,Berea,-76.58131,39.30588,"(39.30588, -76.58131)",STREET
43279,1320,200 E BARNEY ST,8,O,,942,SOUTHERN,Riverside,-76.61005,39.26962,"(39.26962, -76.61005)",STREET
43279,1320,500 ORKNEY RD,7,O,,523,NORTHERN,Belvedere,-76.60845,39.36299,"(39.36299, -76.60845)",YARD
43279,1290,2400 DENISON ST,3,O,,641,NORTHWESTERN,Hanlon-Longwood,-76.67448,39.31438,"(39.31438, -76.67448)",STREET
43279,1260,MT ROYAL AV & W LANVALE ST,7,O,,132,CENTRAL,Bolton Hill,-76.6211,39.30752,"(39.30752, -76.6211)",STREET
43279,1260,AV & BALTIMORE NATIONAL PI,8,,,823,SOUTHWESTERN,Westgate,-76.70809,39.29171,"(39.29171, -76.70809)",
43279,1260,WASHINGTON ST & E LOMBARD ST,8,O,,212,SOUTHEASTERN,Butcher's Hill,-76.58909,39.29055,"(39.29055, -76.58909)",STREET
43279,1220,ST & N MARTIN LUTHER KING JR BL,8,O,,132,CENTRAL,Upton,-76.6235,39.29911,"(39.29911, -76.6235)",STREET
43279,1210,400 N GLOVER ST,5,I,,221,SOUTHEASTERN,McElderry Park,-76.57996,39.29614,"(39.29614, -76.57996)",ROW/TOWNHO
43279,1170,NORTH AV & N CHARLES ST,7,O,,141,CENTRAL,Charles North,-76.61656,39.31117,"(39.31117, -76.61656)",STREET
43279,1170,3800 DECKERTS LN,3,O,,424,NORTHEASTERN,Taylor Heights,-76.53321,39.36621,"(39.36621, -76.53321)",STREET
43279,1155,3700 OVERLEA AVE,5,,,424,NORTHEASTERN,Overlea,-76.53624,39.35928,"(39.35928, -76.53624)",
43279,1140,1900 GOUGH ST,8,,,212,SOUTHEASTERN,Upper Fells Point,-76.59012,39.28782,"(39.28782, -76.59012)",
43279,1114,500 N POTOMAC ST,2,I,,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57508,39.2976,"(39.2976, -76.57508)",ROW/TOWNHO
43279,1113,3700 BOSTON ST,7,I,,233,SOUTHEASTERN,Canton Industrial Area,-76.56525,39.27709,"(39.27709, -76.56525)",GROCERY/CO
43279,1112,800 BRADHURST RD,0,O,OTHER,523,NORTHERN,Mid-Govans,-76.60398,39.35902,"(39.35902, -76.60398)",STREET
43279,1110,EUTAW ST & W LEXINGTON ST,0,O,OTHER,111,CENTRAL,Downtown,-76.62105,39.29147,"(39.29147, -76.62105)",STREET
43279,1110,EUTAW ST & W LEXINGTON ST,0,O,OTHER,111,CENTRAL,Downtown,-76.62105,39.29147,"(39.29147, -76.62105)",STREET
43279,1110,3100 WALBROOK AVE,2,I,,811,SOUTHWESTERN,Walbrook,-76.66985,39.31006,"(39.31006, -76.66985)",RELIGIOUS
43279,1080,1100 COVINGTON ST,8,O,,943,SOUTHERN,Riverside,-76.60701,39.2771,"(39.2771, -76.60701)",STREET
43279,1080,100 W OSTEND ST,8,O,,943,SOUTHERN,Spring Garden Industrial,-76.61752,39.27459,"(39.27459, -76.61752)",STREET
43279,1080,5900 RADECKE AVE,7,I,,441,NORTHEASTERN,Cedonia,-76.53204,39.33069,"(39.33069, -76.53204)",APT/CONDO
43279,1070,900 GREENMOUNT AVE,8,O,,312,EASTERN,Penn-Fallsway,-76.6069,39.30019,"(39.30019, -76.6069)",STREET
43279,1044,2300 MADISON AVE,8,O,,133,CENTRAL,Reservoir Hill,-76.63709,39.31182,"(39.31182, -76.63709)",STREET
43279,1020,1200 ROUNDHILL RD,2,I,,413,NORTHEASTERN,Original Northwood,-76.59668,39.3382,"(39.3382, -76.59668)",GARAGE ON
43279,1020,4500 PARKMONT AVE,7,,,445,NORTHEASTERN,Cedmont,-76.53205,39.34647,"(39.34647, -76.53205)",
43279,1020,3000 ASCENSION ST,3,O,,922,SOUTHERN,Cherry Hill,-76.61868,39.24895,"(39.24895, -76.61868)",STREET
43279,1005,3700 HOWARD PARK AVE,5,O,,622,NORTHWESTERN,Howard Park,-76.69742,39.3343,"(39.3343, -76.69742)",STREET
43279,993,2500 N CHARLES ST,7,I,,512,NORTHERN,Charles Village,-76.61706,39.31819,"(39.31819, -76.61706)",DRUG STORE
43279,975,3100 GREENMOUNT AVE,7,I,,513,NORTHERN,Better Waverly,-76.60938,39.32691,"(39.32691, -76.60938)",DRUG STORE
43279,965,3000 SOUTHLAND AVE,0,,OTHER,922,SOUTHERN,Cherry Hill,-76.61804,39.24959,"(39.24959, -76.61804)",
43279,950,3300 KENTUCKY AVE,5,,,432,NORTHEASTERN,Belair-Edison,-76.56759,39.32147,"(39.32147, -76.56759)",
43279,945,3600 WHITE AVE,7,,,425,NORTHEASTERN,Glenham-Belhar,-76.54902,39.34902,"(39.34902, -76.54902)",
43279,935,3200 SAINT PAUL ST,0,I,OTHER,512,NORTHERN,Charles Village,-76.61584,39.3271,"(39.3271, -76.61584)",OTHER - IN
43279,930,200 N AMITY ST,3,O,,712,WESTERN,Poppleton,-76.63318,39.29159,"(39.29159, -76.63318)",STREET
43279,900,100 W FAYETTE ST,8,O,,111,CENTRAL,Downtown,-76.61695,39.29036,"(39.29036, -76.61695)",PARKING LO
43279,891,5300 CUTHBERT AVE,0,I,HANDS,633,NORTHWESTERN,Arlington,-76.68318,39.34851,"(39.34851, -76.68318)",ROW/TOWNHO
43279,890,,5,I,,522,NORTHERN,,,,,APT/CONDO
43279,875,2400 LOYOLA NORTHWAY,5,,,533,NORTHERN,Greenspring,-76.65854,39.3388,"(39.3388, -76.65854)",
43279,875,100 E LOMBARD ST,7,O,,111,CENTRAL,Downtown,-76.61355,39.28778,"(39.28778, -76.61355)",STREET
43279,870,4900 GOODNOW RD,2,I,,443,NORTHEASTERN,Frankford,-76.54891,39.32718,"(39.32718, -76.54891)",APT/CONDO
43279,860,1700 N REGESTER ST,2,I,,331,EASTERN,Broadway East,-76.59405,39.31001,"(39.31001, -76.59405)",OTHER - IN
43279,840,500 E 42ND ST,2,O,,542,NORTHERN,Pen Lucy,-76.60916,39.34018,"(39.34018, -76.60916)",SHED/GARAG
43279,825,2300 E MONUMENT ST,7,I,,323,EASTERN,Milton-Montford,-76.58419,39.29879,"(39.29879, -76.58419)",CARRY OUT
43279,810,HOWARD ST & W PRATT ST,7,I,,113,CENTRAL,Downtown West,-76.61923,39.28632,"(39.28632, -76.61923)",RESTAURANT
43279,806,700 W PRATT ST,0,I,KNIFE,941,CENTRAL,Ridgely's Delight,-76.62597,39.28609,"(39.28609, -76.62597)",HOSP/NURS.
43279,806,700 W PRATT ST,0,I,KNIFE,941,CENTRAL,Ridgely's Delight,-76.62597,39.28609,"(39.28609, -76.62597)",HOSP/NURS.
43279,806,700 W PRATT ST,5,I,,941,CENTRAL,Ridgely's Delight,-76.62597,39.28609,"(39.28609, -76.62597)",HOSP/NURS.
43279,765,700 GOLD ST,5,O,,742,WESTERN,Sandtown-Winchester,-76.64068,39.30659,"(39.30659, -76.64068)",STREET
43279,765,,5,O,,142,CENTRAL,,,,,PARK
43279,764,900 ASHBURTON ST,5,O,,721,WESTERN,Mosher,-76.6616,39.29904,"(39.29904, -76.6616)",STREET
43279,750,200 S EAST AVE,7,O,,231,SOUTHEASTERN,Highlandtown,-76.57169,39.28971,"(39.28971, -76.57169)",YARD
43279,680,1100 HOMESTEAD ST,0,I,OTHER,513,NORTHERN,Better Waverly,-76.60219,39.32478,"(39.32478, -76.60219)",APT/CONDO
43279,625,6600 BELAIR RD,7,,,445,NORTHEASTERN,Cedmont,-76.53094,39.3545,"(39.3545, -76.53094)",
43279,600,2900 BRIGHTON ST,0,I,KNIFE,813,SOUTHWESTERN,Northwest Community Actio,-76.66684,39.3052,"(39.3052, -76.66684)",ROW/TOWNHO
43279,600,800 BROOKS LN,5,,,133,CENTRAL,Reservoir Hill,-76.63506,39.31597,"(39.31597, -76.63506)",
43279,600,800 BROOKS LN,5,,,133,CENTRAL,Reservoir Hill,-76.63506,39.31597,"(39.31597, -76.63506)",
43279,600,5500 PARK HEIGHTS AVE,7,I,,633,NORTHWESTERN,Arlington,-76.68345,39.35176,"(39.35176, -76.68345)",LIQUOR STO
43279,600,1800 W PRATT ST,7,,,934,SOUTHERN,Carrollton Ridge,-76.64573,39.28519,"(39.28519, -76.64573)",
43279,570,4600 ROLAND AVE,8,O,,541,NORTHERN,Roland Park,-76.63586,39.34605,"(39.34605, -76.63586)",STREET
43279,540,2400 BELAIR RD,5,,,434,NORTHEASTERN,Belair-Edison,-76.57819,39.31766,"(39.31766, -76.57819)",
43279,540,0 S BEECHFIELD AVE,7,,,822,SOUTHWESTERN,Irvington,-76.69321,39.28353,"(39.28353, -76.69321)",
